ProductID,ProductName,Category,SubCategory,Brand,CostPrice
5121,Wireless Headphones,Electronics,Headphones,Sony,40599.19
5122,Kitchen Rack,Home,Kitchen,Prestige,1227.65
5123,Kids Shoes,Fashion,Kids,Nike,9443.18
5124,Kitchen Rack,Home,Kitchen,Prestige,27566.12
5125,Kids Shoes,Fashion,Kids,Nike,34726.91
5126,Nike Running Shoes,Fashion,Men,Nike,23634.42
5127,Wall Decor,Home,Decor,Home Centre,46201.35
5128,Yoga Mat,Sports,Fitness,Cult,5165.16
5129,Puma T-Shirt,Fashion,Men,Puma,7355.29
5130,Wireless Headphones,Electronics,Headphones,Sony,17757.21
5131,Wall Decor,Home,Decor,Home Centre,-4056.73
5132,Dumbbell Set,Sports,Fitness,Decathlon,37828.97
5133,Cookware Set,Home,Kitchen,Prestige,22668.6
5134,Kids Shoes,Fashion,Kids,Nike,13641.55
5135,Cricket Bat,Sports,Cricket,SS,27923.77
5136,iPhone 15,Electronics,Mobile,Apple,37465.35
5137,Galaxy S24,Electronics,Mobile,Samsung,8678.89
5138,Yoga Mat,,Fitness,Cult,30732.43
5139,Dining Table,,Furniture,Ikea,47842.06
5140,Football,Sports,Football,Nivia,36474.3
5141,Dell Inspiron Laptop,Electronics,Laptop,Dell,
5142,Levis Jeans,Fashion,Men,Levis,47331.68
5143,Football,Sports,Football,Nivia,29784.62
5144,LG Smart TV,Electronics,TV,LG,34732.85
5145,Wireless Headphones,Electronics,Headphones,Sony,44788.36
5146,Sony Bravia TV,Electronics,TV,Sony,37901.77
5147,Levis Jeans,Fashion,Men,Levis,22619.82
5148,Cricket Bat,Sports,Cricket,SS,40201.27
5149,HP Pavilion Laptop,Electronics,Laptop,HP,17914.53
5150,Kids Shoes,Fashion,Kids,Nike,23329.77
5151,Sofa Set,Home,Furniture,Ikea,28765.67
5152,Study Chair,Home,Furniture,Godrej,19287.63
5153,Adidas Jacket,Fashion,Women,Adidas,17661.11
5154,HP Pavilion Laptop,Electronics,Laptop,HP,11637.68
5155,Dumbbell Set,Sports,Fitness,Decathlon,35426.26
5156,Puma T-Shirt,Fashion,Men,Puma,48567.65
5157,Puma T-Shirt,Fashion,Men,Puma,28970.86
5158,iPhone 15,Electronics,Mobile,Apple,34853.8
5159,Men's Hoodie,Fashion,Men,Nike,29305.16
5160,Wireless Headphones,Electronics,Headphones,Sony,9284.26
5161,Sony Bravia TV,Electronics,TV,Sony,14487.62
5162,Dumbbell Set,Sports,Fitness,Decathlon,41393.73
5163,Levis Jeans,Fashion,Men,Levis,47745.64
5164,Puma T-Shirt,Fashion,Men,Puma,29403.26
5165,Cricket Bat,Sports,Cricket,SS,30196.14
5166,Study Chair,Home,Furniture,Godrej,48627.25
5167,Wall Decor,Home,Decor,Home Centre,45515.9
5168,Sony Bravia TV,Electronics,TV,Sony,11779.46
5169,Dell Inspiron Laptop,Electronics,Laptop,Dell,14011.29
5170,HP Pavilion Laptop,Electronics,Laptop,HP,37573.02
5171,Nike Running Shoes,Fashion,Men,Nike,29143.26
5172,Dell Inspiron Laptop,Electronics,Laptop,Dell,18651.88
5173,Men's Hoodie,Fashion,Men,Nike,10409.76
5174,Adidas Jacket,Fashion,Women,Adidas,
5175,iPhone 15,Electronics,Mobile,Apple,31606.52
5176,HP Pavilion Laptop,Electronics,Laptop,HP,22640.84
5177,HP Pavilion Laptop,Electronics,Laptop,HP,34170.96
5178,Dell Inspiron Laptop,Electronics,Laptop,Dell,17067.12
5179,Men's Hoodie,Fashion,Men,Nike,21812.71
5180,Kids T-Shirt,Fashion,Kids,Puma,36524.33
5181,iPhone 15,Electronics,Mobile,Apple,22533.71
5182,Kitchen Rack,Home,Kitchen,Prestige,44077.61
5183,Nike Running Shoes,Fashion,Men,Nike,24355.94
5184,Levis Jeans,Fashion,Men,Levis,28427.79
5185,Wall Decor,Home,Decor,Home Centre,28926.32
5186,Study Chair,Home,Furniture,Godrej,19156.16
5187,Dumbbell Set,Sports,Fitness,Decathlon,
5188,iPhone 15,Electronics,Mobile,Apple,28623.28
5189,Levis Jeans,Fashion,Men,Levis,33497.6
5190,Tennis Racket,,Fitness,Yonex,48073.8
5191,Dumbbell Set,Sports,Fitness,Decathlon,12150.73
5192,Women's Kurti,Fashion,Women,Biba,47850.33
5193,Women's Kurti,Fashion,Women,Biba,49115.8
5194,Study Chair,Home,Furniture,Godrej,42336.51
5195,Levis Jeans,Fashion,Men,Levis,36684.9
5196,OnePlus 13,Electronics,Mobile,OnePlus,5362.37
5197,Tennis Racket,Sports,Fitness,Yonex,9457.32
5198,Sofa Set,Home,Furniture,Ikea,46300.74
5199,Wall Decor,Home,Decor,Home Centre,30252.41
5200,Yoga Mat,Sports,Fitness,Cult,34287.11
5201,Adidas Jacket,Fashion,Women,Adidas,40127.59
5202,Coffee Table,Home,Decor,Ikea,4492.64
5203,Dell Inspiron Laptop,Electronics,Laptop,Dell,36313.92
5204,Nike Running Shoes,Fashion,Men,Nike,30822.36
5205,Puma T-Shirt,Fashion,Men,Puma,29675.72
5206,Dell Inspiron Laptop,Electronics,Laptop,Dell,47843.45
5207,Sony Bravia TV,Electronics,TV,Sony,22726.4
5208,Nike Running Shoes,Fashion,Men,Nike,18579.4
5209,Wireless Headphones,Electronics,Headphones,Sony,20817.5
5210,Kitchen Rack,Home,Kitchen,Prestige,653.31
5211,Dell Inspiron Laptop,Electronics,Laptop,Dell,2394.27
5212,Football,Sports,Football,Nivia,458.61
5213,Kids Shoes,Fashion,Kids,Nike,6937.41
5214,Wall Decor,Home,Decor,Home Centre,40351.79
5215,Dumbbell Set,Sports,Fitness,Decathlon,19699.87
5216,Kitchen Rack,Home,Kitchen,Prestige,7791.93
5217,Football,Sports,Football,Nivia,44646.69
5218,Football,Sports,Football,Nivia,21394.26
5219,iPhone 15,Electronics,Mobile,Apple,48718.26
5220,Wireless Headphones,Electronics,Headphones,Sony,29227.49
5221,Puma T-Shirt,Fashion,Men,Puma,44678.29
5222,Puma T-Shirt,Fashion,Men,Puma,17898.6
5223,Nike Running Shoes,Fashion,Men,Nike,34597.43
5224,Women's Kurti,Fashion,Women,Biba,24790.53
5225,Women's Kurti,Fashion,Women,Biba,13080.4
5226,Dining Table,Home,Furniture,Ikea,18230.96
5227,Puma T-Shirt,Fashion,Men,Puma,2595.04
5228,Women's Kurti,Fashion,Women,Biba,17809.43
5229,Galaxy S24,Electronics,Mobile,Samsung,12431.96
5230,Football,Sports,Football,Nivia,31901.45
5231,Wireless Headphones,Electronics,Headphones,Sony,35894.23
5232,Wall Decor,Home,Decor,Home Centre,33056.61
5233,Galaxy S24,Electronics,Mobile,Samsung,27222.85
5234,Sofa Set,Home,Furniture,Ikea,4382.57
5235,Coffee Table,Home,Decor,Ikea,38879.2
5236,Puma T-Shirt,Fashion,Men,Puma,47587.9
5237,Dining Table,Home,Furniture,Ikea,2265.25
5238,Wireless Headphones,Electronics,Headphones,Sony,28889.88
5239,Cricket Bat,Sports,Cricket,SS,41198.71
5240,Galaxy S24,Electronics,Mobile,Samsung,36545.88
5241,Cookware Set,Home,Kitchen,Prestige,29546.82
5242,Galaxy S24,Electronics,Mobile,Samsung,32814.76
5243,iPhone 15,Electronics,Mobile,Apple,21510.47
5244,Football,Sports,Football,Nivia,25935.0
5245,Dining Table,,Furniture,Ikea,123.38
5246,iPhone 15,Electronics,Mobile,Apple,36781.43
5247,Galaxy S24,Electronics,Mobile,Samsung,46810.61
5248,Wall Decor,Home,Decor,Home Centre,24060.59
5249,Cricket Bat,Sports,Cricket,SS,20671.94
5250,HP Pavilion Laptop,Electronics,Laptop,,49553.98
5251,iPhone 15,Electronics,Mobile,Apple,18224.92
5252,Wall Decor,Home,Decor,Home Centre,44186.8
5253,Tennis Racket,Sports,Fitness,Yonex,38535.94
5254,Wall Decor,Home,Decor,Home Centre,
5255,Tennis Racket,Sports,Fitness,Yonex,5918.75
5256,Cricket Bat,Sports,Cricket,SS,46179.83
5257,Study Chair,Home,Furniture,Godrej,5807.93
5258,Kids Shoes,Fashion,Kids,Nike,35980.81
5259,Levis Jeans,Fashion,Men,Levis,26484.65
5260,Dumbbell Set,Sports,Fitness,Decathlon,46347.54
5261,Men's Hoodie,Fashion,Men,Nike,22128.05
5262,Kids Shoes,Fashion,Kids,Nike,49175.25
5263,HP Pavilion Laptop,Electronics,Laptop,HP,34425.09
5264,Wireless Headphones,Electronics,Headphones,Sony,4134.23
5265,Kids Shoes,Fashion,Kids,Nike,25712.28
5266,Wireless Headphones,Electronics,Headphones,Sony,12453.11
5267,Kids Shoes,Fashion,Kids,Nike,21781.04
5268,Men's Hoodie,Fashion,Men,Nike,22105.09
5269,HP Pavilion Laptop,Electronics,Laptop,HP,9217.76
5270,Dining Table,Home,Furniture,Ikea,49368.08
5271,iPhone 15,Electronics,Mobile,Apple,14468.27
5272,Sofa Set,Home,Furniture,Ikea,3651.92
5273,Adidas Jacket,Fashion,Women,Adidas,4179.75
5274,LG Smart TV,Electronics,TV,LG,49649.65
5275,iPhone 15,Electronics,Mobile,Apple,40309.43
5276,Cookware Set,Home,Kitchen,Prestige,27328.57
5277,Adidas Jacket,Fashion,Women,Adidas,25134.97
5278,Levis Jeans,Fashion,Men,Levis,5059.61
5279,HP Pavilion Laptop,Electronics,Laptop,HP,34006.05
5280,HP Pavilion Laptop,Electronics,Laptop,HP,7667.89
5281,Football,Sports,Football,Nivia,48150.62
5282,Sony Bravia TV,Electronics,TV,Sony,15055.55
5283,Tennis Racket,Sports,Fitness,Yonex,31522.31
5284,Nike Running Shoes,Fashion,Men,Nike,6022.42
5285,Wall Decor,Home,Decor,Home Centre,24211.81
5286,Nike Running Shoes,Fashion,Men,Nike,9810.24
5287,Kids T-Shirt,Fashion,Kids,Puma,10080.5
5288,OnePlus 13,Electronics,Mobile,OnePlus,37094.92
5289,Men's Hoodie,Fashion,Men,Nike,47956.4
5290,Men's Hoodie,Fashion,Men,Nike,2783.75
5291,Wall Decor,Home,Decor,Home Centre,49420.77
5292,Dell Inspiron Laptop,Electronics,Laptop,Dell,826.92
5293,Wall Decor,Home,Decor,Home Centre,964.5
5294,Wall Decor,Home,Decor,Home Centre,26132.07
5295,Study Chair,Home,Furniture,Godrej,42128.8
5296,Kitchen Rack,Home,Kitchen,Prestige,21180.14
5297,Levis Jeans,Fashion,Men,Levis,17357.37
5298,Cookware Set,Home,Kitchen,,17164.23
5299,Sofa Set,Home,Furniture,Ikea,2310.93
5300,Men's Hoodie,Fashion,Men,Nike,25883.08
5301,Women's Kurti,Fashion,Women,Biba,9002.46
5302,OnePlus 13,Electronics,Mobile,OnePlus,38706.01
5303,OnePlus 13,Electronics,Mobile,OnePlus,39855.07
5304,Kids T-Shirt,Fashion,Kids,Puma,34858.36
5305,iPhone 15,Electronics,Mobile,Apple,14536.14
5306,Cricket Bat,Sports,Cricket,SS,49932.43
5307,Tennis Racket,Sports,Fitness,Yonex,494.47
5308,Kids Shoes,Fashion,Kids,Nike,15275.34
5309,Cookware Set,Home,Kitchen,,13413.39
5310,Men's Hoodie,Fashion,Men,Nike,14825.3
5311,Puma T-Shirt,Fashion,Men,Puma,47993.08
5312,Levis Jeans,Fashion,Men,Levis,12548.02
5313,Nike Running Shoes,Fashion,Men,Nike,24753.41
5314,Dell Inspiron Laptop,Electronics,Laptop,Dell,28397.33
5315,Cookware Set,Home,Kitchen,Prestige,24196.32
5316,HP Pavilion Laptop,Electronics,Laptop,HP,10040.44
5317,Wireless Headphones,Electronics,Headphones,Sony,2493.0
5318,Kitchen Rack,Home,Kitchen,Prestige,12792.72
5319,Yoga Mat,Sports,Fitness,Cult,15488.05
5320,Puma T-Shirt,Fashion,Men,Puma,19840.16
5321,Wall Decor,Home,Decor,Home Centre,39706.73
5322,Dumbbell Set,Sports,Fitness,Decathlon,47438.02
5323,Dumbbell Set,Sports,Fitness,Decathlon,8396.66
5324,Kitchen Rack,Home,Kitchen,Prestige,35410.68
5325,Cookware Set,Home,Kitchen,Prestige,30719.53
5326,Kitchen Rack,Home,Kitchen,Prestige,5341.36
5327,Galaxy S24,Electronics,Mobile,Samsung,40278.98
5328,OnePlus 13,Electronics,Mobile,OnePlus,33482.45
5329,Kids Shoes,Fashion,Kids,Nike,9614.62
5330,Kitchen Rack,Home,Kitchen,Prestige,15683.39
5331,Study Chair,Home,Furniture,Godrej,43038.43
5332,Study Chair,Home,Furniture,Godrej,11210.47
5333,Study Chair,Home,Furniture,Godrej,11359.72
5334,OnePlus 13,Electronics,Mobile,OnePlus,9797.1
5335,Kitchen Rack,Home,Kitchen,Prestige,2497.25
5336,Study Chair,Home,Furniture,Godrej,37628.59
5337,Cookware Set,Home,Kitchen,Prestige,42402.54
5338,Puma T-Shirt,Fashion,Men,Puma,33692.68
5339,Yoga Mat,Sports,Fitness,Cult,30357.8
5340,Kitchen Rack,Home,Kitchen,Prestige,33607.72
5341,Football,Sports,Football,Nivia,6220.24
5342,iPhone 15,Electronics,Mobile,Apple,18164.49
5343,Football,Sports,Football,Nivia,46807.83
5344,OnePlus 13,Electronics,Mobile,OnePlus,27240.64
5345,Kids T-Shirt,Fashion,Kids,Puma,17960.47
5346,Men's Hoodie,Fashion,Men,Nike,11197.76
5347,Dumbbell Set,Sports,Fitness,Decathlon,5756.33
5348,Puma T-Shirt,Fashion,Men,Puma,42253.1
5349,OnePlus 13,Electronics,Mobile,OnePlus,41670.33
5350,Puma T-Shirt,Fashion,Men,Puma,41652.18
5351,Women's Kurti,Fashion,Women,Biba,43529.34
5352,LG Smart TV,Electronics,TV,LG,44792.61
5353,Cookware Set,Home,Kitchen,Prestige,34272.58
5354,Women's Kurti,Fashion,Women,Biba,8271.99
5355,OnePlus 13,Electronics,Mobile,OnePlus,209.9
5356,Dining Table,Home,Furniture,Ikea,49383.93
5357,Cookware Set,Home,Kitchen,Prestige,39659.81
5358,Wall Decor,Home,Decor,Home Centre,13801.05
5359,Puma T-Shirt,Fashion,Men,Puma,47756.85
5360,Women's Kurti,,Women,Biba,13821.27
5361,Kids T-Shirt,Fashion,Kids,Puma,6971.68
5362,Kids Shoes,Fashion,Kids,Nike,18620.84
5363,Women's Kurti,Fashion,Women,Biba,1390.11
5364,Cookware Set,Home,Kitchen,Prestige,19770.5
5365,Levis Jeans,Fashion,Men,Levis,27802.45
5366,LG Smart TV,Electronics,TV,LG,26747.65
5367,Sony Bravia TV,Electronics,TV,Sony,27730.23
5368,Sofa Set,Home,Furniture,Ikea,
5369,Tennis Racket,Sports,Fitness,Yonex,40195.54
5370,Sofa Set,Home,Furniture,Ikea,27749.52
5371,LG Smart TV,Electronics,TV,LG,6166.57
5372,iPhone 15,Electronics,Mobile,Apple,24840.79
5373,Tennis Racket,Sports,Fitness,Yonex,41930.29
5374,Cricket Bat,Sports,Cricket,SS,48465.0
5375,Levis Jeans,Fashion,Men,Levis,-37529.5
5376,Nike Running Shoes,Fashion,Men,Nike,-39829.71
5377,Study Chair,Home,Furniture,Godrej,35351.52
5378,Puma T-Shirt,Fashion,Men,Puma,14966.09
5379,Kitchen Rack,Home,Kitchen,Prestige,6353.49
5380,Yoga Mat,Sports,Fitness,Cult,35018.59
5381,Adidas Jacket,Fashion,Women,Adidas,35343.16
5382,Puma T-Shirt,Fashion,Men,Puma,18368.87
5383,HP Pavilion Laptop,Electronics,Laptop,,39081.39
5384,Cookware Set,Home,Kitchen,Prestige,12721.13
5385,OnePlus 13,Electronics,Mobile,OnePlus,39042.75
5386,Dumbbell Set,Sports,Fitness,Decathlon,3047.84
5387,Yoga Mat,Sports,Fitness,Cult,26762.09
5388,Wall Decor,Home,Decor,Home Centre,16867.18
5389,Wall Decor,Home,Decor,Home Centre,2696.22
5390,Cricket Bat,Sports,Cricket,SS,36922.45
5391,Tennis Racket,Sports,Fitness,Yonex,42778.41
5392,Yoga Mat,Sports,Fitness,Cult,40790.18
5393,Kids T-Shirt,Fashion,Kids,Puma,8416.04
5394,Coffee Table,Home,Decor,Ikea,42514.5
5395,Cricket Bat,Sports,Cricket,SS,19610.29
5396,Dumbbell Set,Sports,Fitness,Decathlon,30075.05
5397,Dining Table,Home,Furniture,Ikea,10985.47
5398,Men's Hoodie,Fashion,Men,Nike,25787.76
5399,Kids Shoes,Fashion,Kids,Nike,31260.96
5400,Study Chair,Home,Furniture,Godrej,48643.23
5401,Adidas Jacket,Fashion,Women,Adidas,11232.69
5402,Men's Hoodie,Fashion,Men,Nike,24874.69
5403,Kitchen Rack,Home,Kitchen,Prestige,19783.34
5404,Dell Inspiron Laptop,Electronics,Laptop,Dell,45755.2
5405,Levis Jeans,Fashion,Men,Levis,39818.13
5406,Football,Sports,Football,Nivia,32426.65
5407,Sony Bravia TV,Electronics,TV,Sony,20637.89
5408,Dell Inspiron Laptop,Electronics,Laptop,Dell,30063.73
5409,Dining Table,Home,Furniture,Ikea,11406.1
5410,Football,Sports,Football,Nivia,10465.01
5411,Study Chair,Home,Furniture,Godrej,9947.5
5412,Sony Bravia TV,Electronics,TV,Sony,36686.55
5413,Women's Kurti,Fashion,Women,,25748.38
5414,Dining Table,Home,Furniture,Ikea,928.86
5415,Dining Table,Home,Furniture,Ikea,45830.85
5416,Women's Kurti,Fashion,Women,Biba,43705.95
5417,Women's Kurti,Fashion,Women,Biba,41211.22
5418,Kitchen Rack,Home,Kitchen,Prestige,29670.15
5419,Wireless Headphones,Electronics,Headphones,Sony,33839.23
5420,Football,Sports,Football,Nivia,28514.46
5421,Sony Bravia TV,Electronics,TV,Sony,44139.25
5422,Sony Bravia TV,Electronics,TV,Sony,2823.92
5423,Cricket Bat,Sports,Cricket,SS,23477.97
5424,Kids Shoes,Fashion,Kids,Nike,44931.52
5425,Galaxy S24,Electronics,Mobile,Samsung,9450.27
5426,Tennis Racket,Sports,Fitness,Yonex,13421.7
5427,Kitchen Rack,Home,Kitchen,Prestige,26415.25
5428,LG Smart TV,Electronics,TV,LG,13133.83
5429,Dell Inspiron Laptop,Electronics,Laptop,Dell,41072.15
5430,Study Chair,Home,Furniture,Godrej,49902.85
5431,Kids Shoes,Fashion,Kids,Nike,37229.4
5432,Sony Bravia TV,Electronics,TV,Sony,21348.24
5433,Men's Hoodie,Fashion,Men,Nike,12265.22
5434,Coffee Table,Home,Decor,Ikea,29436.87
5435,Football,Sports,Football,Nivia,-21484.64
5436,OnePlus 13,Electronics,Mobile,OnePlus,41152.61
5437,Women's Kurti,Fashion,Women,Biba,47126.28
5438,Tennis Racket,Sports,Fitness,Yonex,16494.98
5439,Kids T-Shirt,Fashion,Kids,Puma,34371.68
5440,Study Chair,Home,Furniture,Godrej,31118.42
5441,Tennis Racket,Sports,Fitness,Yonex,23384.03
5442,Kitchen Rack,Home,Kitchen,Prestige,43970.49
5443,Dining Table,Home,Furniture,Ikea,20330.13
5444,Yoga Mat,Sports,Fitness,Cult,12472.1
5445,Women's Kurti,Fashion,Women,Biba,42147.45
5446,Cricket Bat,Sports,Cricket,SS,17510.6
5447,Cricket Bat,Sports,Cricket,SS,14441.1
5448,Dining Table,Home,Furniture,Ikea,13898.32
5449,Levis Jeans,Fashion,Men,Levis,25025.01
5450,Wall Decor,Home,Decor,Home Centre,20275.59
5451,LG Smart TV,Electronics,TV,LG,612.39
5452,iPhone 15,Electronics,Mobile,Apple,29221.19
5453,Levis Jeans,Fashion,Men,Levis,47890.82
5454,HP Pavilion Laptop,Electronics,Laptop,HP,25869.63
5455,Sofa Set,Home,Furniture,Ikea,45482.48
5456,Coffee Table,Home,Decor,Ikea,32989.09
5457,Men's Hoodie,Fashion,Men,Nike,26566.82
5458,Dell Inspiron Laptop,Electronics,Laptop,Dell,44633.7
5459,Cricket Bat,Sports,Cricket,SS,49630.88
5460,iPhone 15,Electronics,Mobile,Apple,41693.89
5461,Yoga Mat,Sports,Fitness,Cult,12935.42
5462,Kids Shoes,Fashion,Kids,Nike,33711.43
5463,Cookware Set,Home,Kitchen,Prestige,19681.73
5464,Men's Hoodie,Fashion,Men,Nike,31424.07
5465,Coffee Table,Home,Decor,Ikea,15905.13
5466,Levis Jeans,Fashion,Men,Levis,29311.16
5467,Coffee Table,Home,Decor,Ikea,41844.77
5468,Levis Jeans,Fashion,Men,Levis,14271.22
5469,Sony Bravia TV,Electronics,TV,Sony,49747.71
5470,Wireless Headphones,Electronics,Headphones,Sony,34360.98
5471,LG Smart TV,Electronics,TV,LG,29571.89
5472,Cricket Bat,Sports,Cricket,SS,11844.45
5473,Dining Table,Home,Furniture,Ikea,37961.62
5474,Women's Kurti,Fashion,Women,Biba,20767.28
5475,Cookware Set,Home,Kitchen,Prestige,3529.81
5476,Cookware Set,Home,Kitchen,Prestige,8399.67
5477,Wall Decor,Home,Decor,Home Centre,13109.85
5478,Nike Running Shoes,Fashion,Men,Nike,46495.0
5479,OnePlus 13,Electronics,Mobile,OnePlus,19024.74
5480,Adidas Jacket,Fashion,Women,Adidas,17778.87
5481,Cookware Set,Home,Kitchen,Prestige,30523.09
5482,Study Chair,Home,Furniture,Godrej,30174.73
5483,Yoga Mat,Sports,Fitness,Cult,29835.46
5484,Kitchen Rack,Home,Kitchen,Prestige,45588.28
5485,Women's Kurti,Fashion,Women,Biba,11044.71
5486,Men's Hoodie,Fashion,Men,Nike,17676.04
5487,Sofa Set,Home,Furniture,Ikea,5842.82
5488,Adidas Jacket,Fashion,Women,Adidas,13158.31
5489,Kids Shoes,Fashion,Kids,Nike,37963.61
5490,iPhone 15,Electronics,Mobile,Apple,6848.43
5491,LG Smart TV,Electronics,TV,LG,22566.37
5492,Tennis Racket,Sports,Fitness,Yonex,7781.12
5493,Cricket Bat,Sports,Cricket,SS,5445.16
5494,Nike Running Shoes,Fashion,Men,Nike,193.21
5495,Puma T-Shirt,Fashion,Men,Puma,41558.85
5496,Nike Running Shoes,Fashion,Men,Nike,14832.16
5497,iPhone 15,Electronics,Mobile,Apple,40098.62
5498,Kids Shoes,Fashion,Kids,Nike,17017.71
5499,Men's Hoodie,Fashion,Men,Nike,13667.94
5500,Levis Jeans,Fashion,Men,Levis,16752.69
5501,Yoga Mat,Sports,Fitness,Cult,45828.78
5502,Wall Decor,Home,Decor,Home Centre,7591.9
5503,Puma T-Shirt,Fashion,Men,Puma,14074.03
5504,Dumbbell Set,Sports,Fitness,Decathlon,29743.96
5505,Wall Decor,Home,Decor,Home Centre,21356.43
5506,Kids T-Shirt,Fashion,Kids,Puma,40256.5
5507,Study Chair,Home,Furniture,Godrej,48687.2
5508,HP Pavilion Laptop,Electronics,Laptop,HP,35869.07
5509,Adidas Jacket,Fashion,Women,Adidas,39570.14
5510,HP Pavilion Laptop,Electronics,Laptop,HP,4407.84
5511,HP Pavilion Laptop,Electronics,Laptop,HP,27529.92
5512,OnePlus 13,Electronics,Mobile,OnePlus,34480.19
5513,Sony Bravia TV,Electronics,TV,,6925.94
5514,Coffee Table,Home,Decor,Ikea,29583.41
5515,Kids T-Shirt,Fashion,Kids,Puma,3486.37
5516,Dining Table,Home,Furniture,Ikea,1343.42
5517,Wireless Headphones,Electronics,Headphones,Sony,2789.92
5518,Puma T-Shirt,Fashion,Men,Puma,37597.54
5519,Sofa Set,Home,Furniture,Ikea,1594.79
5520,Kitchen Rack,Home,Kitchen,Prestige,33702.24
5521,Puma T-Shirt,Fashion,Men,Puma,34912.85
5522,Sony Bravia TV,Electronics,TV,Sony,5408.28
5523,Dumbbell Set,Sports,Fitness,Decathlon,45281.96
5524,HP Pavilion Laptop,Electronics,Laptop,HP,39548.12
5525,Dumbbell Set,Sports,Fitness,Decathlon,33272.23
5526,iPhone 15,Electronics,Mobile,Apple,
5527,Kids Shoes,Fashion,Kids,Nike,11804.84
5528,Puma T-Shirt,Fashion,Men,Puma,-49214.19
5529,Levis Jeans,Fashion,Men,Levis,35441.66
5530,Adidas Jacket,Fashion,Women,Adidas,33899.74
5531,Wireless Headphones,Electronics,Headphones,Sony,2335.39
5532,Dumbbell Set,Sports,Fitness,Decathlon,42190.23
5533,Tennis Racket,Sports,Fitness,Yonex,47276.03
5534,HP Pavilion Laptop,Electronics,Laptop,HP,47267.13
5535,Adidas Jacket,Fashion,Women,Adidas,37321.31
5536,Dumbbell Set,Sports,Fitness,Decathlon,21286.66
5537,Sony Bravia TV,Electronics,TV,Sony,19802.07
5538,Cricket Bat,Sports,Cricket,SS,22818.76
5539,HP Pavilion Laptop,Electronics,Laptop,HP,30773.95
5540,LG Smart TV,Electronics,TV,LG,6668.32
5541,Wall Decor,Home,Decor,Home Centre,21302.62
5542,OnePlus 13,Electronics,Mobile,OnePlus,8442.26
5543,Cookware Set,Home,Kitchen,Prestige,26695.18
5544,Women's Kurti,Fashion,Women,Biba,27505.62
5545,Adidas Jacket,Fashion,Women,Adidas,45683.71
5546,iPhone 15,Electronics,Mobile,Apple,22352.38
5547,Coffee Table,Home,Decor,Ikea,28578.91
5548,Study Chair,Home,Furniture,Godrej,13319.06
5549,Nike Running Shoes,Fashion,Men,Nike,6924.43
5550,Women's Kurti,Fashion,Women,Biba,25252.99
5551,Kitchen Rack,Home,Kitchen,Prestige,46181.99
5552,Sony Bravia TV,Electronics,TV,Sony,48208.05
5553,Galaxy S24,Electronics,Mobile,Samsung,571.02
5554,Coffee Table,Home,Decor,Ikea,34162.91
5555,Dining Table,Home,Furniture,Ikea,7476.91
5556,Wireless Headphones,Electronics,Headphones,Sony,32747.33
5557,Yoga Mat,Sports,Fitness,Cult,29345.47
5558,Wireless Headphones,Electronics,Headphones,Sony,20655.89
5559,LG Smart TV,Electronics,TV,LG,187.67
5560,Kitchen Rack,Home,Kitchen,Prestige,13682.93
5561,Dining Table,Home,Furniture,Ikea,23917.59
5562,OnePlus 13,Electronics,Mobile,OnePlus,23807.85
5563,Kids Shoes,Fashion,Kids,Nike,36640.41
5564,LG Smart TV,Electronics,TV,LG,27140.41
5565,iPhone 15,Electronics,Mobile,Apple,15540.32
5566,Tennis Racket,Sports,Fitness,Yonex,7541.87
5567,Wireless Headphones,Electronics,Headphones,Sony,7391.33
5568,Dumbbell Set,Sports,Fitness,Decathlon,38267.52
5569,Football,Sports,Football,Nivia,33978.92
5570,Study Chair,Home,Furniture,Godrej,47699.67
5571,iPhone 15,Electronics,Mobile,Apple,29594.22
5572,Adidas Jacket,Fashion,Women,Adidas,47936.03
5573,Sony Bravia TV,Electronics,TV,Sony,45024.04
5574,Wall Decor,Home,Decor,Home Centre,24957.07
5575,Wall Decor,Home,Decor,Home Centre,20946.27
5576,Yoga Mat,Sports,Fitness,Cult,28967.95
5577,Women's Kurti,Fashion,Women,Biba,10649.49
5578,Dell Inspiron Laptop,Electronics,Laptop,Dell,7452.42
5579,HP Pavilion Laptop,Electronics,Laptop,HP,42951.28
5580,Study Chair,Home,Furniture,Godrej,35806.49
5581,Nike Running Shoes,Fashion,Men,Nike,
5582,Women's Kurti,Fashion,Women,Biba,10925.2
5583,Puma T-Shirt,Fashion,Men,Puma,326.99
5584,Kids T-Shirt,Fashion,Kids,Puma,9763.95
5585,Adidas Jacket,Fashion,Women,Adidas,28762.39
5586,HP Pavilion Laptop,Electronics,Laptop,HP,25819.38
5587,iPhone 15,Electronics,Mobile,Apple,17500.2
5588,Cookware Set,Home,Kitchen,Prestige,48527.68
5589,Sony Bravia TV,Electronics,TV,Sony,21133.0
5590,Coffee Table,Home,Decor,Ikea,21284.19
5591,Sony Bravia TV,Electronics,TV,Sony,38750.52
5592,Wall Decor,Home,Decor,Home Centre,30047.29
5593,Study Chair,Home,Furniture,Godrej,44203.72
5594,Kids Shoes,Fashion,Kids,Nike,42812.75
5595,Women's Kurti,Fashion,Women,Biba,20826.36
5596,Sony Bravia TV,Electronics,TV,Sony,32551.32
5597,Cookware Set,Home,Kitchen,Prestige,39888.47
5598,Sofa Set,Home,Furniture,Ikea,48674.98
